US,1506,LGA,SDF,13:11:00,15:32:00
US,1507,PHX,FLL,06:56:00,12:22:00
WN,2421,LAX,MKE,22:06:00,02:46:00
DL,2560,TVC,MSP,15:22:00,16:53:00
US,1508,MHT,CLT,19:50:00,22:23:00
WN,2422,MCI,MSP,17:20:00,18:53:00
UA,2422,ICT,LAX,22:01:00,01:26:00
US,1509,DFW,GCK,16:37:00,18:15:00
DL,2561,RDU,CVG,22:39:00,00:15:00
DL,2562,DTW,SEA,14:34:00,19:44:00
UA,2423,EYW,RSW,13:49:00,14:42:00
AA,1550,ORD,MIA,10:42:00,14:06:00
AA,1551,BUF,DCA,07:12:00,08:30:00
DL,2563,MSP,LAN,19:59:00,21:45:00
DL,2564,LAX,MCO,14:23:00,20:17:00
DL,2565,SAN,SLC,09:26:00,11:36:00
UA,2424,DSM,IAH,08:51:00,11:37:00
DL,2566,ORF,MSP,15:49:00,18:47:00
AA,1552,OKC,LAX,10:57:00,14:23:00
DL,2567,MSO,SLC,22:23:00,00:03:00
US,1510,FSD,ORD,18:18:00,20:04:00
AS,527,SEA,LGB,21:27:00,00:16:00
DL,2568,LAS,DTW,08:26:00,13:16:00
AA,1553,MOB,DFW,09:56:00,11:55:00
NK,227,IAH,MCO,07:05:00,10:00:00
DL,2569,CAK,DTW,10:03:00,10:54:00
B6,365,LAS,LGB,07:58:00,09:07:00
B6,366,OAK,JFK,12:38:00,19:24:00
AA,1554,CLT,CAK,13:59:00,15:35:00
F9,257,DEN,OKC,15:38:00,17:31:00
DL,2570,CVG,RSW,14:16:00,16:58:00
UA,2425,IND,CLE,13:46:00,15:00:00
AS,528,TYS,ATL,12:35:00,13:30:00
AA,1555,ISP,DCA,16:07:00,17:19:00
US,1511,CLT,IND,15:37:00,17:15:00
UA,2426,IAD,RIC,20:58:00,21:44:00
US,1512,LGA,CLT,20:36:00,22:36:00
AA,1556,RSW,CLT,17:45:00,19:52:00
DL,2571,SAN,SEA,08:46:00,11:46:00
UA,2427,FLL,IAD,19:37:00,22:19:00
DL,2572,ATL,BTV,20:23:00,23:13:00
US,1513,LAX,SMF,13:41:00,15:12:00
DL,2573,CRW,ATL,20:26:00,21:55:00
WN,2423,CLE,DEN,10:03:00,13:23:00
WN,2424,IND,BWI,14:32:00,16:28:00
DL,2574,FLL,MSP,10:52:00,14:56:00
WN,2425,MDW,PHL,18:42:00,20:58:00
US,1514,PDX,CLT,17:32:00,23:43:00
G4,541,SFB,FWA,21:16:00,00:10:00
DL,2575,SNA,SLC,21:18:00,23:22:00
WN,2426,SAN,MSY,10:51:00,15:09:00
US,1515,PHL,DFW,19:02:00,22:41:00
US,1516,RSW,DFW,14:49:00,17:45:00
F9,258,DTW,TTN,07:42:00,09:26:00
F9,259,MCO,DEN,08:07:00,12:25:00
UA,2428,IAD,OKC,08:11:00,11:21:00
DL,2576,PIT,DTW,06:50:00,07:53:00
WN,2427,SFO,MKE,15:07:00,20:13:00
UA,2429,HNL,IAD,18:45:00,07:01:00
UA,2430,ORD,ROA,08:23:00,10:22:00
UA,2431,ORD,CAK,15:54:00,17:20:00
WN,2428,FLL,PVD,09:39:00,13:07:00
G4,542,SAN,BLI,13:57:00,17:18:00
UA,2432,DEN,BFL,16:25:00,19:16:00
AA,1557,MCO,LAX,13:06:00,19:03:00
WN,2429,BWI,OKC,20:46:00,00:08:00
DL,2577,MEM,SLC,13:40:00,17:16:00
WN,2430,HOU,LAX,15:50:00,19:46:00
AA,1558,JAX,DCA,17:19:00,19:35:00
UA,2433,MCI,IAH,20:34:00,22:53:00
G4,543,LAS,CID,12:44:00,16:33:00
AA,1559,MEM,ORD,15:25:00,17:16:00
AS,529,SLC,SEA,12:25:00,14:51:00
US,1517,AUS,PHL,16:51:00,20:54:00
AA,1560,CLT,ABE,10:10:00,11:57:00
US,1518,PHL,MKE,14:42:00,17:09:00
AA,1561,PIT,JFK,08:20:00,09:46:00
DL,2578,LGA,CHS,14:00:00,16:15:00
WN,2431,OAK,LAX,15:51:00,17:15:00
F9,260,CLE,TTN,06:09:00,07:40:00
US,1519,BDL,PIT,12:38:00,14:13:00
AA,1562,DFW,COS,20:33:00,22:37:00
AA,1563,ORD,EWR,21:32:00,00:01:00
AA,1564,ORD,OMA,09:01:00,10:37:00
AA,1565,MEM,MIA,22:39:00,01:31:00
WN,2432,RDU,FLL,18:24:00,20:45:00
UA,2434,SYR,IAD,09:15:00,10:33:00
DL,2579,RDU,BOS,17:26:00,19:40:00
UA,2435,FAT,LAX,14:05:00,15:09:00
UA,2436,MIA,IAD,19:06:00,22:04:00
AS,530,PDX,RNO,22:25:00,00:07:00
UA,2437,PNS,ORD,18:11:00,20:50:00
DL,2580,OKC,MSP,16:05:00,18:32:00
DL,2581,ORD,JFK,17:13:00,19:44:00
WN,2433,BUF,BWI,21:24:00,22:41:00
B6,367,MCO,BOS,21:37:00,00:52:00
UA,2438,AMA,IAH,09:28:00,11:24:00
DL,2582,ATW,MSP,16:40:00,17:49:00
DL,2583,MCO,BOS,19:33:00,22:42:00
B6,368,JFK,OAK,11:02:00,17:58:00
UA,2439,EWR,DTW,06:24:00,08:15:00
AS,531,LAX,DEN,20:00:00,22:49:00
DL,2584,ILM,LGA,14:11:00,16:06:00
WN,2434,BWI,JAX,17:38:00,19:54:00
AA,1566,DCA,DAY,15:20:00,16:53:00
UA,2440,IAD,MSY,06:21:00,09:06:00
US,1520,JFK,BOS,14:28:00,15:29:00
WN,2435,ABQ,MDW,12:06:00,15:20:00
US,1521,CLT,JAN,20:56:00,22:57:00
AA,1567,DFW,BNA,10:41:00,12:53:00
AA,1568,MSY,DFW,16:05:00,17:50:00
UA,2441,IAD,HNL,12:44:00,00:47:00
WN,2436,LAX,MCI,17:01:00,20:46:00
WN,2437,DEN,BNA,15:35:00,18:29:00
DL,2585,MSP,SLC,16:09:00,18:59:00
AS,532,SEA,GEG,12:18:00,13:23:00
WN,2438,IAD,MDW,17:13:00,19:18:00
DL,2586,CHS,ATL,22:47:00,23:59:00
UA,2442,GRR,IAH,10:46:00,13:46:00
DL,2587,ROC,ATL,20:25:00,23:01:00
WN,2439,BWI,BUF,17:56:00,19:13:00
VX,164,RDU,ATL,18:10:00,19:37:00
DL,2588,MSP,SDF,17:11:00,19:21:00
B6,369,JFK,SYR,09:38:00,10:41:00
WN,2440,MSY,LAX,15:06:00,19:34:00
US,1522,MIA,PHL,07:56:00,10:59:00
DL,2589,MCO,SLC,19:09:00,00:33:00
WN,2441,MDW,SAN,06:33:00,11:15:00
DL,2590,SLC,BZN,11:07:00,12:33:00
DL,2591,CMH,MSP,21:25:00,23:39:00
WN,2442,ALB,MDW,21:05:00,23:32:00
WN,2443,TUS,SJC,18:44:00,21:15:00
DL,2592,LAS,MCO,14:27:00,19:48:00
VX,165,ATL,CHS,12:15:00,13:29:00
WN,2444,BNA,CMH,19:20:00,20:46:00
AA,1569,JAX,CLT,13:52:00,15:15:00
UA,2443,IAH,TYS,12:11:00,14:48:00
DL,2593,CRW,DTW,07:58:00,09:15:00
WN,2445,LAX,BWI,10:39:00,16:43:00
AA,1570,BNA,PHL,08:41:00,11:05:00
AA,1571,EWR,SEA,21:31:00,03:56:00
F9,261,TTN,IND,17:07:00,19:17:00
WN,2446,BWI,ALB,14:13:00,15:31:00
UA,2444,IAD,BNA,15:43:00,17:45:00
AA,1572,CLT,SFO,13:58:00,20:13:00
US,1523,SGF,DFW,20:57:00,22:29:00
DL,2594,LGA,GRR,19:29:00,21:40:00
WN,2447,TPA,DAY,06:43:00,09:31:00
DL,2595,DTW,GSO,08:16:00,10:00:00
UA,2445,XNA,IAH,11:09:00,12:53:00
WN,2448,MKE,MCI,11:50:00,13:30:00
UA,2446,TUS,IAH,13:11:00,15:54:00
WN,2449,MDW,MSP,07:13:00,08:39:00
UA,2447,HSV,IAH,21:54:00,00:01:00
DL,2596,FLL,MSP,13:55:00,18:07:00
UA,2448,IAD,SYR,20:49:00,22:07:00
AA,1573,DFW,DRO,10:37:00,12:55:00
B6,370,DCA,BOS,06:36:00,08:12:00
UA,2449,EWR,LAS,17:29:00,23:30:00
WN,2450,MDW,PVD,06:54:00,09:39:00
UA,2450,IAH,SNA,13:54:00,17:39:00
DL,2597,ATL,BMI,11:24:00,13:23:00
AA,1574,DCA,HHH,16:13:00,18:06:00
DL,2598,ATL,LAN,12:48:00,14:59:00
WN,2451,BWI,SAT,21:36:00,01:36:00
WN,2452,JAN,HOU,14:57:00,16:26:00
WN,2453,FNT,TPA,10:12:00,13:16:00
US,1524,DFW,XNA,08:27:00,09:43:00
DL,2599,LAX,SAN,08:34:00,09:22:00
DL,2600,OAJ,ATL,18:02:00,19:40:00
WN,2454,DEN,BDL,15:25:00,19:57:00
WN,2455,MKE,ATL,07:50:00,10:08:00
DL,2601,CVG,TPA,08:11:00,10:53:00
US,1525,TYS,LGA,07:26:00,09:43:00
UA,2451,PIT,IAH,20:41:00,23:59:00
WN,2456,ALB,BWI,14:42:00,15:59:00
AA,1575,SMF,DFW,18:24:00,22:20:00
WN,2457,PIT,FLL,11:30:00,14:29:00
DL,2602,SLC,EUG,10:10:00,12:23:00
DL,2603,IAH,CVG,20:01:00,22:55:00
WN,2458,DTW,BNA,07:19:00,09:03:00
UA,2452,HNL,ORD,18:52:00,05:35:00
WN,2459,MCI,DAL,06:12:00,07:59:00
WN,2460,BUF,FLL,12:16:00,15:38:00
UA,2453,BDL,IAD,08:02:00,09:26:00
DL,2604,MSP,GRB,17:15:00,18:25:00
DL,2605,LGA,IND,06:06:00,08:26:00
DL,2606,CVG,PIT,20:10:00,21:23:00
DL,2607,LGA,BGR,06:34:00,08:07:00
US,1526,MIA,TPA,10:49:00,11:52:00
AA,1576,SEA,ONT,18:48:00,21:35:00
AA,1577,CMH,JFK,20:52:00,22:43:00
G4,544,LAS,EUG,19:45:00,22:14:00
US,1527,PHL,SEA,13:29:00,19:38:00
DL,2608,LGA,IND,17:38:00,19:54:00
WN,2461,FLL,CMH,11:38:00,14:32:00
DL,2609,SGF,ATL,11:40:00,13:41:00
WN,2462,JAX,DEN,16:12:00,20:16:00
DL,2610,ATL,MIA,07:08:00,09:15:00
DL,2611,SEA,IAH,10:33:00,15:35:00
DL,2612,MHT,ATL,16:52:00,19:44:00
UA,2454,SFO,OKC,21:48:00,01:45:00
UA,2455,MSP,SFO,18:24:00,22:42:00
WN,2463,MHT,TPA,20:55:00,00:20:00
AA,1578,SDF,ORD,21:57:00,23:15:00
WN,2464,SLC,PDX,06:26:00,08:38:00
WN,2465,HOU,LIT,12:10:00,13:47:00
DL,2613,RIC,MSP,12:15:00,15:07:00
WN,2466,MDW,ABQ,06:08:00,09:25:00
UA,2456,RNO,SFO,06:04:00,07:04:00
DL,2614,LGA,RSW,08:39:00,11:42:00
AA,1579,DCA,PVD,06:08:00,07:36:00
WN,2467,CLT,MCO,13:07:00,14:53:00
AA,1580,BWI,MIA,16:15:00,19:01:00
G4,545,LAX,BLI,14:40:00,17:40:00
WN,2468,BWI,RSW,08:07:00,10:49:00
UA,2457,GRK,IAH,17:53:00,18:49:00
AA,1581,MCO,DCA,14:31:00,17:03:00
UA,2458,GRK,IAH,14:26:00,15:23:00
DL,2615,SLC,SEA,13:01:00,15:28:00
AA,1582,PHL,SAN,09:46:00,15:54:00
WN,2469,BNA,HOU,10:14:00,12:36:00
NK,228,ACY,BOS,12:28:00,13:43:00
B6,371,SAV,BOS,14:25:00,17:07:00
US,1528,ORD,LAS,18:54:00,23:05:00
B6,372,BDL,FLL,11:01:00,14:27:00
US,1529,MIA,TPA,20:17:00,21:20:00
US,1530,MQT,ORD,10:59:00,12:17:00
AA,1583,IND,DCA,17:16:00,19:10:00
US,1531,DFW,BOS,18:58:00,23:25:00
AA,1584,SAV,DFW,22:08:00,01:06:00
WN,2470,DAY,ATL,10:20:00,12:03:00
UA,2459,JFK,IAD,09:12:00,10:21:00
AA,1585,DFW,CLE,18:29:00,21:23:00
US,1532,DFW,ELP,12:54:00,14:54:00
DL,2616,CVG,EWR,06:19:00,08:22:00
DL,2617,ILM,ATL,21:04:00,22:38:00
WN,2471,SFO,ORF,13:29:00,20:20:00
WN,2472,JAN,MCO,12:40:00,14:45:00
B6,373,DCA,TPA,12:51:00,15:31:00
US,1533,BWI,MIA,11:17:00,14:08:00
US,1534,MIA,EYW,14:03:00,14:53:00
B6,374,EWR,BOS,20:08:00,21:10:00
US,1535,DFW,LAX,12:26:00,15:59:00
AA,1586,PHX,OMA,19:01:00,22:07:00
UA,2460,ORD,AVP,21:28:00,23:41:00
VX,166,ATL,DTW,10:13:00,12:22:00
DL,2618,SLC,GTF,15:15:00,17:04:00
DL,2619,SLC,PSC,11:02:00,12:59:00
AA,1587,MIA,SAN,20:14:00,02:21:00
AA,1588,MCI,PHX,08:07:00,11:09:00
DL,2620,TUS,SLC,07:57:00,10:09:00
DL,2621,ATL,BUF,06:00:00,08:27:00
WN,2473,LAS,MKE,18:08:00,22:27:00
WN,2474,MCI,MSY,12:48:00,15:09:00
VX,167,ATL,MCI,19:31:00,21:56:00
UA,2461,IAH,CLE,17:08:00,20:20:00
US,1536,MIA,PNS,20:05:00,22:00:00
US,1537,PHL,ORF,11:04:00,12:09:00
US,1538,CLT,IND,07:35:00,09:16:00
WN,2475,FLL,HOU,10:08:00,12:54:00
AA,1589,CLT,AVL,20:52:00,21:37:00
VX,168,EWR,LAX,07:42:00,14:07:00
DL,2622,LGA,CLE,14:01:00,15:39:00
UA,2462,SEA,IAD,08:12:00,14:11:00
UA,2463,RIC,IAH,22:54:00,02:12:00
WN,2476,MDW,ROC,13:50:00,15:46:00
WN,2477,MSY,TPA,15:57:00,17:46:00
UA,2464,IAD,CLE,19:05:00,20:24:00
WN,2478,MCI,IND,09:14:00,10:58:00
NK,229,ACY,MCO,19:09:00,21:57:00
AA,1590,ORD,FWA,19:29:00,20:25:00
US,1539,PVD,DCA,16:19:00,17:46:00
UA,2465,IAH,MSP,13:06:00,16:09:00
AS,533,LGB,PDX,08:44:00,11:36:00
UA,2466,EWR,JAX,12:10:00,14:54:00
WN,2479,ONT,MDW,09:06:00,13:42:00
AA,1591,CMH,ORD,13:06:00,14:25:00
VX,169,SFO,FLL,11:19:00,18:19:00
VX,170,ATL,PNS,18:33:00,19:47:00
AA,1592,DFW,CLT,18:16:00,21:05:00
DL,2623,ATL,MLI,14:14:00,16:31:00
AS,534,SJC,RNO,12:48:00,13:50:00
AS,535,JAN,ATL,13:41:00,15:07:00
AA,1593,DFW,GRR,09:53:00,12:36:00
DL,2624,BOS,LAS,16:02:00,22:24:00
F9,262,MCO,TTN,08:25:00,11:24:00
DL,2625,TUL,SLC,09:53:00,12:50:00
DL,2626,FWA,ATL,16:38:00,18:33:00
AS,536,SAN,HNL,11:35:00,18:39:00
WN,2480,BOS,BNA,20:32:00,23:17:00
DL,2627,BWI,RDU,07:53:00,09:04:00
UA,2467,ORD,SDF,06:18:00,07:33:00
DL,2628,MSP,ANC,21:57:00,04:38:00
US,1540,LAX,SAN,17:02:00,17:50:00
US,1541,CHA,DCA,12:08:00,14:04:00
US,1542,PHL,CHS,07:56:00,09:55:00
DL,2629,DTW,ATL,19:48:00,21:56:00
B6,375,JFK,BTV,16:32:00,17:46:00
AA,1594,JFK,IND,17:13:00,19:29:00
DL,2630,MSP,MSN,12:40:00,13:47:00
WN,2481,MSP,MCO,07:46:00,11:23:00
DL,2631,ATL,AEX,22:33:00,00:25:00
WN,2482,PHX,PDX,17:50:00,20:50:00
VX,171,DFW,ATL,12:04:00,14:35:00
AA,1595,CLE,ORD,13:57:00,15:20:00
US,1543,PSP,ORD,14:07:00,18:46:00
US,1544,CLT,SDF,21:11:00,22:35:00
B6,376,SFO,LGB,15:47:00,17:17:00
DL,2632,MIA,DTW,21:27:00,00:46:00
DL,2633,PDX,DTW,15:49:00,21:09:00
US,1545,PHX,BOS,14:38:00,20:39:00
WN,2483,FLL,MKE,14:55:00,18:30:00
VX,172,PNS,ATL,09:47:00,11:03:00
AA,1596,DCA,MHT,20:32:00,22:09:00
AA,1597,LGB,SEA,12:55:00,15:49:00
US,1546,DFW,PIA,20:27:00,22:49:00
DL,2634,MSP,BNA,10:44:00,13:06:00
AA,1598,ORD,IND,06:11:00,07:10:00
DL,2635,MEM,DFW,08:50:00,10:29:00
G4,546,PGD,DSM,08:01:00,11:33:00
UA,2468,IAD,DEN,15:14:00,19:17:00
WN,2484,MCO,BWI,14:48:00,17:27:00
DL,2636,AVP,DTW,16:14:00,17:51:00
AA,1599,IND,PHL,10:11:00,12:16:00
WN,2485,ATL,MSP,10:16:00,13:02:00
UA,2469,DAY,CLE,21:31:00,22:28:00
WN,2486,MDW,SMF,22:36:00,03:31:00
US,1547,CHO,ORD,06:37:00,08:42:00
US,1548,CLT,LIT,20:17:00,22:33:00
F9,263,CVG,DEN,16:35:00,19:39:00
UA,2470,EWR,JAX,08:41:00,11:24:00
WN,2487,ONT,LAS,21:57:00,23:00:00
US,1549,BWI,DFW,08:13:00,11:45:00
WN,2488,ICT,MDW,06:08:00,08:16:00
AA,1600,DRO,PHX,10:51:00,12:18:00
US,1550,ORF,DCA,22:11:00,23:04:00
AA,1601,DFW,RIC,22:50:00,02:06:00
DL,2637,SAT,DTW,18:30:00,22:02:00
WN,2489,TPA,MDW,19:03:00,21:55:00
AA,1602,DEN,PHX,08:58:00,11:06:00
DL,2638,JFK,RIC,19:52:00,21:08:00
DL,2639,LGA,SRQ,16:13:00,19:19:00
UA,2471,MCO,CLE,21:19:00,00:14:00
AS,537,ATL,CLT,12:26:00,13:32:00
UA,2472,SFO,ABQ,18:22:00,21:21:00
DL,2640,MCO,MCI,11:15:00,14:16:00
WN,2490,BWI,CHS,16:52:00,18:43:00
B6,377,JFK,CHS,21:19:00,23:30:00
UA,2473,COS,IAD,15:36:00,19:34:00
WN,2491,CLT,HOU,12:36:00,15:19:00
WN,2492,ATL,PHL,16:23:00,18:42:00
AA,1603,TYS,ORD,18:10:00,19:58:00
WN,2493,BHM,BWI,20:32:00,22:55:00
NK,230,ACY,TPA,11:12:00,14:08:00
DL,2641,RAP,MSP,15:55:00,17:46:00
WN,2494,HOU,SAT,14:29:00,15:30:00
AA,1604,DFW,ONT,06:54:00,10:19:00
DL,2642,TUL,ATL,13:41:00,16:05:00
AA,1605,SLC,DFW,07:34:00,10:27:00
WN,2495,PHL,DEN,06:29:00,10:46:00
AS,538,SEA,PUW,07:12:00,08:24:00
UA,2474,DEN,FLL,22:30:00,03:06:00
WN,2496,SAT,ATL,08:19:00,11:09:00
UA,2475,IAD,CLE,16:39:00,17:56:00
UA,2476,ONT,SFO,16:05:00,17:33:00
G4,547,LAS,PIA,07:05:00,11:02:00
DL,2643,BHM,MSP,18:25:00,21:21:00
WN,2497,PDX,MCI,20:26:00,00:39:00
F9,264,ILG,DTW,09:05:00,10:46:00
UA,2477,EWR,RIC,07:19:00,08:36:00
DL,2644,MCO,MEM,17:01:00,19:25:00
WN,2498,PHX,BUF,11:57:00,17:08:00
WN,2499,SAN,SMF,08:37:00,10:25:00
UA,2478,ABQ,DEN,14:01:00,15:28:00
UA,2479,IND,DEN,18:36:00,21:24:00
US,1551,CLT,SAT,15:44:00,18:51:00
DL,2645,CHS,JFK,14:00:00,16:16:00
NK,231,LAS,ORD,19:12:00,23:30:00
WN,2500,BWI,RSW,21:59:00,00:56:00
AA,1606,PBI,CLT,17:54:00,20:02:00
AA,1607,PHL,LGA,22:46:00,23:31:00
UA,2480,IAH,PHL,14:45:00,18:24:00
WN,2501,LIT,MDW,07:36:00,09:36:00
B6,378,HPN,TPA,11:46:00,14:44:00
AA,1608,ORD,CHO,13:16:00,15:18:00
US,1552,HNL,DFW,15:29:00,01:21:00
AA,1609,DCA,ISP,16:55:00,18:05:00
AS,539,SEA,PSC,14:55:00,15:52:00
WN,2502,MDW,ALB,09:07:00,11:36:00
G4,548,LAS,ATW,10:05:00,14:13:00
WN,2503,OKC,HOU,21:20:00,22:58:00
US,1553,LGA,CMH,16:39:00,18:28:00
US,1554,PNS,CLT,11:49:00,13:41:00
UA,2481,EYW,FLL,14:42:00,15:36:00
DL,2646,SLC,JFK,17:10:00,22:33:00
UA,2482,PHX,CLE,13:46:00,18:37:00
VX,173,ATL,MIA,06:30:00,08:39:00
NK,232,ACY,BOS,13:40:00,14:56:00
WN,2504,TUS,SJC,16:02:00,18:35:00
AA,1610,SFO,SEA,14:19:00,16:43:00
UA,2483,RIC,IAD,13:31:00,14:17:00
US,1555,JFK,MCO,10:05:00,12:54:00
B6,379,IAD,LGB,12:53:00,18:58:00
WN,2505,TPA,SEA,15:02:00,21:54:00
US,1556,ROC,CLT,10:07:00,12:14:00
UA,2484,EWR,RDU,11:20:00,12:59:00
UA,2485,PDX,IAD,10:40:00,16:48:00
DL,2647,MSP,ALB,21:23:00,00:18:00
DL,2648,ATL,BDL,17:14:00,20:07:00
DL,2649,LGA,RIC,13:49:00,15:08:00
US,1557,DFW,ATL,18:45:00,21:13:00
UA,2486,EWR,BTV,19:03:00,20:17:00
WN,2506,HRL,MAF,15:39:00,17:26:00
DL,2650,DTW,CMH,18:52:00,19:47:00
DL,2651,MYR,ATL,16:49:00,18:10:00
WN,2507,MCI,MDW,07:37:00,09:13:00
US,1558,MKE,CLT,06:17:00,08:32:00
DL,2652,RIC,JFK,08:17:00,09:36:00
DL,2653,GJT,SLC,12:40:00,13:45:00
DL,2654,MSP,DSM,20:44:00,21:52:00
US,1559,ORD,DCA,14:01:00,16:15:00
WN,2508,CMH,BWI,08:40:00,10:04:00
WN,2509,BWI,LAX,15:54:00,22:00:00
AA,1611,HNL,PHX,11:52:00,19:31:00
UA,2487,LAX,DFW,14:01:00,17:33:00
B6,380,EWR,MCO,17:46:00,20:30:00
AA,1612,ORD,PBI,13:59:00,17:20:00
UA,2488,EWR,CLT,14:47:00,16:42:00
DL,2655,TVC,DTW,18:46:00,19:51:00
DL,2656,DTW,DSM,15:55:00,17:54:00
WN,2510,SAN,LAS,06:00:00,07:12:00
DL,2657,MSN,MSP,12:59:00,14:07:00
WN,2511,SAN,SFO,15:38:00,17:21:00
UA,2489,HNL,EWR,16:13:00,05:20:00
UA,2490,CLE,IAD,06:03:00,07:20:00
WN,2512,TPA,RDU,22:05:00,00:13:00
AA,1613,MIA,BDL,15:53:00,19:20:00
US,1560,CLT,LGA,09:42:00,11:40:00
WN,2513,SEA,OAK,11:35:00,13:53:00
G4,549,PSC,LAS,06:35:00,09:02:00
DL,2658,CVG,SLC,14:25:00,18:23:00
DL,2659,SLC,RDU,19:36:00,00:27:00
AA,1614,ORD,RIC,20:29:00,22:43:00
AA,1615,MIA,BWI,17:30:00,20:15:00
DL,2660,BIL,MSP,15:33:00,18:03:00
UA,2491,SBA,LAX,17:51:00,18:36:00
UA,2492,IND,SFO,22:59:00,04:12:00
WN,2514,DAL,LBB,12:46:00,14:03:00
UA,2493,EWR,SFO,21:09:00,04:06:00
AA,1616,SFO,SEA,06:12:00,08:30:00
DL,2661,MLI,MSP,15:46:00,17:01:00
DL,2662,LGA,BHM,16:26:00,19:23:00
US,1561,CLT,GSO,18:17:00,19:00:00
UA,2494,JAX,ORD,16:05:00,18:54:00
AA,1617,PSP,ORD,21:17:00,01:53:00
UA,2495,SAN,EWR,07:58:00,14:28:00
UA,2496,IAD,PHL,06:16:00,07:08:00
AA,1618,CMH,LAX,16:24:00,21:48:00
F9,265,MSY,DEN,20:44:00,23:48:00
AA,1619,PHL,MCI,14:39:00,17:45:00
WN,2515,SAT,MDW,07:04:00,10:04:00
UA,2497,COS,DEN,11:48:00,12:29:00
DL,2663,MLI,DTW,16:40:00,18:13:00
US,1562,DFW,FAT,09:44:00,13:27:00
DL,2664,HPN,DTW,13:53:00,15:46:00
UA,2498,SFO,IND,19:21:00,00:38:00
F9,266,DEN,FSD,10:25:00,12:15:00
AA,1620,SNA,SEA,18:04:00,20:52:00
G4,550,ABE,PGD,06:49:00,09:42:00
DL,2665,DTW,MYR,13:35:00,15:53:00
AA,1621,DCA,MHT,22:45:00,00:23:00
G4,551,DSM,SFB,20:25:00,23:34:00
VX,174,DFW,ATL,06:26:00,08:55:00
AA,1622,ORD,PHL,10:11:00,12:35:00
UA,2499,IAH,PNS,14:58:00,16:48:00
UA,2500,OKC,SFO,07:52:00,11:39:00
WN,2516,BWI,MSY,14:52:00,17:42:00
US,1563,CLT,ROC,11:09:00,13:11:00
DL,2666,LWS,SLC,14:51:00,16:36:00
US,1564,DFW,MCO,13:07:00,15:55:00
AA,1623,ORD,FSD,09:29:00,11:17:00
NK,233,ACY,RSW,07:38:00,10:28:00
AA,1624,DFW,LAX,11:29:00,15:02:00
WN,2517,MCI,FLL,07:54:00,11:21:00
US,1565,GSP,CLT,17:21:00,18:03:00
WN,2518,ELP,PHX,07:07:00,08:35:00
WN,2519,TPA,EYW,06:11:00,07:20:00
WN,2520,BUF,LAS,12:48:00,18:13:00
WN,2521,MCI,LAS,17:23:00,20:43:00
WN,2522,SAN,SAT,17:58:00,21:17:00
US,1566,PIT,JFK,09:32:00,10:56:00
UA,2501,SBA,DEN,15:48:00,18:46:00
WN,2523,MDW,CLT,21:51:00,23:55:00
DL,2667,MSP,BOS,19:43:00,22:58:00
G4,552,MLI,SFB,18:19:00,21:12:00
AA,1625,SAV,DCA,07:21:00,09:17:00
US,1567,DCA,JAX,20:22:00,22:40:00
WN,2524,MDW,HOU,17:01:00,19:44:00
UA,2502,IAD,MCO,21:33:00,00:09:00
UA,2503,ACY,IAH,08:02:00,11:48:00
DL,2668,RDU,CVG,22:59:00,00:34:00
WN,2525,IND,DEN,11:32:00,14:29:00
WN,2526,HOU,ELP,16:11:00,18:31:00
UA,2504,SNA,EWR,08:23:00,14:55:00
AA,1626,MIA,LAS,17:22:00,23:05:00
WN,2527,MDW,MSP,12:47:00,14:14:00
AA,1627,DCA,HSV,11:16:00,13:25:00
G4,553,LRD,LAS,22:15:00,01:26:00
B6,381,EWR,FLL,12:07:00,15:15:00
UA,2505,IAD,BDL,20:39:00,22:01:00
B6,382,BOS,TPA,18:05:00,21:23:00
DL,2669,ATL,PIA,13:10:00,15:16:00
AS,540,MSY,ATL,19:16:00,20:55:00
NK,234,ORD,DEN,06:14:00,09:08:00
WN,2528,HOU,PVD,17:56:00,22:19:00
DL,2670,MSP,BOS,06:07:00,09:15:00
DL,2671,DTW,CLE,06:45:00,07:30:00
DL,2672,SFO,CVG,07:37:00,13:04:00
UA,2506,BUR,SFO,07:23:00,08:46:00
G4,554,SFB,ELM,19:26:00,22:12:00
UA,2507,DCA,SFO,06:55:00,13:17:00
DL,2673,SDF,DTW,21:05:00,22:24:00
WN,2529,HOU,BWI,07:49:00,11:25:00
UA,2508,ICT,DEN,13:05:00,14:45:00
NK,235,MCO,FLL,09:41:00,10:40:00
UA,2509,IAH,HNL,09:34:00,19:39:00
AA,1628,RIC,MIA,22:31:00,01:14:00
DL,2674,BWI,SLC,15:42:00,20:42:00
DL,2675,HPN,DTW,21:41:00,23:35:00
US,1568,JAN,CLT,06:23:00,08:23:00
UA,2510,BWI,EWR,12:04:00,13:01:00
F9,267,TTN,FLL,21:58:00,00:58:00
DL,2676,HOU,ATL,22:19:00,00:40:00
WN,2530,TPA,SDF,10:46:00,13:13:00
DL,2677,GSO,DTW,09:07:00,10:51:00
AS,541,PDX,ANC,13:05:00,17:19:00
DL,2678,MSP,TPA,08:01:00,11:36:00
AA,1629,CLT,GSO,09:10:00,09:53:00
WN,2531,MDW,RDU,12:49:00,15:00:00
UA,2511,MLU,IAH,21:24:00,22:37:00
DL,2679,SAN,SLC,18:35:00,20:49:00
AA,1630,LAX,BDL,07:50:00,14:24:00
US,1569,PHL,LAX,20:28:00,02:57:00
